wav_filename,wav_filesize,transcript
/data/TEDxSK/cut/851_tedxsk_male_5226.wav,116428,ktorí mi dali takú lekciu tvorivosti 
/data/TEDxSK/cut/851_tedxsk_male_5227.wav,41484,že naozaj
/data/TEDxSK/cut/851_tedxsk_male_5228.wav,77900,hociktorý umelec alebo 
/data/TEDxSK/cut/851_tedxsk_male_5229.wav,97292,menežér by pred ich skúsenosťami 
/data/TEDxSK/cut/851_tedxsk_male_5230.wav,59212,musel s úctou nejako 
/data/TEDxSK/cut/851_tedxsk_male_5231.wav,46476,skloniť hlavu 
/data/TEDxSK/cut/851_tedxsk_male_5232.wav,97964,a potom si dávam také cvičenia každý deň 
/data/TEDxSK/cut/851_tedxsk_male_5233.wav,179340,každé predbehnutie beriem ako osobné ohrozenie alebo osobnú urážku
/data/TEDxSK/cut/851_tedxsk_male_5234.wav,221484,a najviac ma rozčuľuje keď keď nedávajú smerovku tí tí ktorí nemajú na autách smerovky 
/data/TEDxSK/cut/851_tedxsk_male_5235.wav,186284,a jednak aby som otupil tú svoju zlosť na to že sa nemôžem hýbať tak rýchlo 
/data/TEDxSK/cut/851_tedxsk_male_5236.wav,28172,ako 
/data/TEDxSK/cut/851_tedxsk_male_5237.wav,42188,by som sa chcel 
/data/TEDxSK/cut/851_tedxsk_male_5238.wav,84972,a tú úlohu dávam teraz aj vám 
/data/TEDxSK/cut/851_tedxsk_male_5239.wav,61484,stojíte v zápche
/data/TEDxSK/cut/851_tedxsk_male_5240.wav,29548,pred vami
/data/TEDxSK/cut/851_tedxsk_male_5241.wav,67180,milión áut za vami milión áut 
/data/TEDxSK/cut/851_tedxsk_male_5242.wav,103564,ale vás zaujíma tie zaujímajú tie auta pred vami 
/data/TEDxSK/cut/851_tedxsk_male_5243.wav,105004,a môžte sebe alebo svojim deťom alebo 
/data/TEDxSK/cut/851_tedxsk_male_5244.wav,25868,spolu
/data/TEDxSK/cut/851_tedxsk_male_5245.wav,41324,jazdiacemu 
/data/TEDxSK/cut/851_tedxsk_male_5246.wav,53164,dať takúto úlohu 
/data/TEDxSK/cut/851_tedxsk_male_5247.wav,82028,prečítaj túto ku ktorá je pre teba 
/data/TEDxSK/cut/851_tedxsk_male_5248.wav,82188,urob z nej vetu urob z nej príbeh 
/data/TEDxSK/cut/851_tedxsk_male_5249.wav,65548,tak napríklad toto by sa mohlo
/data/TEDxSK/cut/851_tedxsk_male_5250.wav,78444,mohlo prečítať ako takto že 
/data/TEDxSK/cut/851_tedxsk_male_5251.wav,60940,keď eliminujeme 
/data/TEDxSK/cut/851_tedxsk_male_5252.wav,110732,sto päťdesiat štyri bratislavských votrelcov
/data/TEDxSK/cut/851_tedxsk_male_5253.wav,125484,tak na tú kreativitu kreativutu naozaj nepotrebujete 
/data/TEDxSK/cut/851_tedxsk_male_5254.wav,94444,ani prezentácie ani drahé školenia 
/data/TEDxSK/cut/851_tedxsk_male_5255.wav,39852,ani 
/data/TEDxSK/cut/851_tedxsk_male_5256.wav,170476,zahraničných expertov že tú kreativitu máme všetci v sebe 
/data/TEDxSK/cut/851_tedxsk_male_5257.wav,96972,že stačí ju len trošku
/data/TEDxSK/cut/851_tedxsk_male_5258.wav,60748,a stačí iba
/data/TEDxSK/cut/851_tedxsk_male_5259.wav,67916,otvoriť sám seba 
/data/TEDxSK/cut/851_tedxsk_male_5260.wav,75756,voči podnetom ktoré prichádzajú
/data/TEDxSK/cut/851_tedxsk_male_5261.wav,93708,a to čo vyzerá ako 
/data/TEDxSK/cut/851_tedxsk_male_5262.wav,111180,nepríjemné sa zrazu ukáže ako možnosť 
/data/TEDxSK/cut/851_tedxsk_male_5263.wav,45676,pretože 
/data/TEDxSK/cut/851_tedxsk_male_5264.wav,101740,my sme znova sa vraciam na začiatok začiatku 
/data/TEDxSK/cut/851_tedxsk_male_5265.wav,106572,my sme tvory my tvoríme 
/data/TEDxSK/cut/851_tedxsk_male_5266.wav,86252,ďakujem vám za vašu pozornosť 
/data/TEDxSK/cut/853_tedxsk_male_5653.wav,58412,ja vám prajem príjemné dopoludnie 
/data/TEDxSK/cut/853_tedxsk_male_5654.wav,152108,ja som premýšľal ako začať tú prednášku a nič lepšie mi nenapadlo ako vám priniesť čokoládu 
/data/TEDxSK/cut/853_tedxsk_male_5655.wav,85132,ja mám strašne rád čokoládu a tak som si povedal že vám spravím radosť
/data/TEDxSK/cut/853_tedxsk_male_5656.wav,32172,vážne 
/data/TEDxSK/cut/853_tedxsk_male_5657.wav,128524,tak nabudúce toho prinesiem viacej pod podáte si to prosím 
/data/TEDxSK/cut/853_tedxsk_male_5658.wav,75948,aj tak neverím todž tým čo nemajú radi čokoládu
/data/TEDxSK/cut/853_tedxsk_male_5659.wav,52908,od detstva som mal rád čokoládu
/data/TEDxSK/cut/853_tedxsk_male_5660.wav,72588,čokoláda je akoby súčasť našej kultúry 
/data/TEDxSK/cut/853_tedxsk_male_5661.wav,24172,keď je 
/data/TEDxSK/cut/853_tedxsk_male_5662.wav,116492,koniec školského roka tak dobrá učiteľka dostane karafiát a čokoládu
/data/TEDxSK/cut/853_tedxsk_male_5663.wav,141324,soľou a potom som pochopil že to tam niekto musí dávať dávali to tam asi rodičia 
/data/TEDxSK/cut/853_tedxsk_male_5664.wav,131596,a tí rodičia to niekde museli kúpiť a ten obchod to musel odniekadiaľ priviesť
/data/TEDxSK/cut/853_tedxsk_male_5665.wav,57900,no a dneska alebo už 
/data/TEDxSK/cut/853_tedxsk_male_5666.wav,172556,asi všetci viete že čokol základnou zložkou čokolády je kakao kakao sa vyrába z kakaovníka z takýchto 
/data/TEDxSK/cut/853_tedxsk_male_5667.wav,34348,oranžových plodov 
/data/TEDxSK/cut/853_tedxsk_male_5668.wav,101452,z toho sa vyberú kakaové bôby tie sa namelú a vznikne nám
/data/TEDxSK/cut/853_tedxsk_male_5669.wav,31372,vlastne 
/data/TEDxSK/cut/853_tedxsk_male_5670.wav,63916,surové kakao základná zložka čokolády
/data/TEDxSK/cut/853_tedxsk_male_5671.wav,55596,vedeli by ste zhruba shruba
/data/TEDxSK/cut/853_tedxsk_male_5672.wav,93036,stačí keď ukážete prstom odkiaľ sa dováža najviac
/data/TEDxSK/cut/853_tedxsk_male_5673.wav,26860,kakaa
/data/TEDxSK/cut/853_tedxsk_male_5674.wav,40044,dramaticky prevažujú 
/data/TEDxSK/cut/853_tedxsk_male_5675.wav,137292,v podstate ide o to že tá krajina je posiata kakaovnikymi kakaovníkovými plantážami 
/data/TEDxSK/cut/853_tedxsk_male_5676.wav,39372,to znamená že dochádza tam 
/data/TEDxSK/cut/853_tedxsk_male_5677.wav,105964,čo je ale zaujímavé na tejto krajine je je to taký ako fenomén 
/data/TEDxSK/cut/853_tedxsk_male_5678.wav,73804,a preto som vám chcel ukázať jedno video kedy 
/data/TEDxSK/cut/853_tedxsk_male_5679.wav,46476,kde plantážnici 
/data/TEDxSK/cut/853_tedxsk_male_5680.wav,49772,ktorí celý život pracujú na 
/data/TEDxSK/cut/853_tedxsk_male_5681.wav,116748,kakaovníkovej plantáži prvýkrát v živote ochutnajú čokoládu
/data/TEDxSK/cut/853_tedxsk_male_5682.wav,162892,no nie je to neuveriteľné predstavte si že celý život pracujete na kakaovníkovej plantáží a nikdy nemáte čokoládu 
/data/TEDxSK/cut/853_tedxsk_male_5683.wav,60972,to ako aj keby my sme pracovali celý život na 
/data/TEDxSK/cut/853_tedxsk_male_5684.wav,68620,pšeničnej farme a nikdy si nedali kúsok chleba
/data/TEDxSK/cut/853_tedxsk_male_5685.wav,41996,no a môžme ísť trošku ďalej 
/data/TEDxSK/cut/853_tedxsk_male_5686.wav,208332,čo sa ešte nachádza v čokoláde čokoláda nie je kyslá čokoláda nie je slaná ale čokoláda je sladká to znamená že sa tam musí pridávať cukor 
/data/TEDxSK/cut/853_tedxsk_male_5687.wav,24140,buď sa použiva 
/data/TEDxSK/cut/853_tedxsk_male_5688.wav,66444,klasický cukor alebo trstinový cukor 
/data/TEDxSK/cut/853_tedxsk_male_5689.wav,21484,a 
/data/TEDxSK/cut/853_tedxsk_male_5690.wav,126188,ak by sme sa pozreli na ten trstinový cukor tak ten istý scenár 
/data/TEDxSK/cut/853_tedxsk_male_5691.wav,157900,a zase tie isté problémy odlesňovanie zaberanie farmárskych pozemkov detská práca
/data/TEDxSK/cut/853_tedxsk_male_5692.wav,46156,a môžme pokračovať ďalej 
/data/TEDxSK/cut/853_tedxsk_male_5693.wav,61452,ďalšia zložka čokolády sú 
/data/TEDxSK/cut/853_tedxsk_male_5694.wav,152972,keď na jar výjdete vonku tak všade vidíte žlté polia repka pšenica 
/data/TEDxSK/cut/853_tedxsk_male_5695.wav,149964,a je to preto pretože pred desiatimi dvadsiatimi rokmi my všetci sme používali len slnečnicový a repkový olej
/data/TEDxSK/cut/853_tedxsk_male_5696.wav,59116,nemu nemuseli sme dovážať olej 
/data/TEDxSK/cut/853_tedxsk_male_5697.wav,50604,z veľkej diaľky 
/data/TEDxSK/cut/853_tedxsk_male_5698.wav,29484,ale dneska 
/data/TEDxSK/cut/853_tedxsk_male_5699.wav,36012,sa objavil nový 
/data/TEDxSK/cut/853_tedxsk_male_5700.wav,20076,olej 
/data/TEDxSK/cut/853_tedxsk_male_5701.wav,247628,a ten olej je lacnejší ako repkový a slnečnicový olej a keďže každému ide o cenu tak dovážame tento olej z druhého druhej konca planéty a je to palmový olej
/data/TEDxSK/cut/853_tedxsk_male_5702.wav,102124,ja som sa dostal k palmovému oleju tak že som pred troma rokmi zhruba 
/data/TEDxSK/cut/853_tedxsk_male_5703.wav,62988,odvtedy sa venujem tej problematike 
/data/TEDxSK/cut/853_tedxsk_male_5704.wav,52396,a v skutočnosti to tak nie je
/data/TEDxSK/cut/853_tedxsk_male_5705.wav,75820,keď som vystúpil z lietadla musel som nasadnúť na auto 
/data/TEDxSK/cut/853_tedxsk_male_5706.wav,79276,cestovať asi tri dni aby som videl prvý les 
/data/TEDxSK/cut/853_tedxsk_male_5707.wav,56172,a za tie tri dni boli 
/data/TEDxSK/cut/853_tedxsk_male_5708.wav,163212,občas som aj osem hodín išiel cez palmovú plantáž čiže keď to človek vidí na vlastné oči je to neuveriteľné 
/data/TEDxSK/cut/853_tedxsk_male_5709.wav,82604,tej na tej palmovej plantáži nemôže nič žiť
/data/TEDxSK/cut/853_tedxsk_male_5710.wav,61260,takže je to v podstate taký zelený mor
/data/TEDxSK/cut/853_tedxsk_male_5711.wav,130924,ale taká jedna z ďalších dôležitých zložiek je mlieko 
/data/TEDxSK/cut/853_tedxsk_male_5712.wav,46476,mliečne výrobky máme z kravy
/data/TEDxSK/cut/853_tedxsk_male_5713.wav,125772,na to aby sme mali kravu tak potrebujeme kravu niečím kŕmiť 
/data/TEDxSK/cut/853_tedxsk_male_5714.wav,199084,a tým že kravy sú odjakživa vegetariánky tak ich kŕmime rastlinou potravou a kŕmime ich často sójou 
/data/TEDxSK/cut/853_tedxsk_male_5715.wav,17132,kde 
/data/TEDxSK/cut/853_tedxsk_male_5716.wav,181196,zase tie isté problémy obrovské drastické odlesňovanie pralesov zaberanie farmáskych pozemkov detská práca
/data/TEDxSK/cut/853_tedxsk_male_5717.wav,103404,no a teraz sa zamyslíme nad tým čo š sa to vlastne deje 
/data/TEDxSK/cut/853_tedxsk_male_5718.wav,122604,nachádzame tam kopec rastlín ktoré majú medicínske účinky 
/data/TEDxSK/cut/853_tedxsk_male_5719.wav,101772,takisto pralesy slúžia ako nejaký termostat regulujú teplotu
/data/TEDxSK/cut/853_tedxsk_male_5720.wav,72620,dneska žijeme v podstate v takom svete 
/data/TEDxSK/cut/853_tedxsk_male_5721.wav,167084,že keď robíme nejaké rozhodnutia tak ovplyvňujeme tým tem celú našu planétu 
/data/TEDxSK/cut/853_tedxsk_male_5722.wav,65452,už len tým že si dáme tú kocku čokolády
/data/TEDxSK/cut/853_tedxsk_male_5723.wav,103148,ja by som to chcel demonštrovať na takom príklade predstavte si že ste tento človek
/data/TEDxSK/cut/853_tedxsk_male_5724.wav,49612,žijete desať tisíc 
/data/TEDxSK/cut/853_tedxsk_male_5725.wav,106476,aha zviera zabiť aha kameň hodiť
/data/TEDxSK/cut/853_tedxsk_male_5726.wav,35052,tým som len chcel povedať 
/data/TEDxSK/cut/853_tedxsk_male_5727.wav,45740,že tieto komunity žili 
/data/TEDxSK/cut/853_tedxsk_male_5728.wav,51180,v podstate v izolovaných celkoch
/data/TEDxSK/cut/853_tedxsk_male_5729.wav,46796,žili udržateľne 
/data/TEDxSK/cut/853_tedxsk_male_5730.wav,79660,využívali nejak to svoje prostredie ale neničili ho 
/data/TEDxSK/cut/853_tedxsk_male_5731.wav,60300,a nemuseli sa z zaujímať o to 
/data/TEDxSK/cut/853_tedxsk_male_5732.wav,14060,že 
/data/TEDxSK/cut/853_tedxsk_male_5733.wav,79756,to prostrdie im nejak ubúda pretože to prostredie 
/data/TEDxSK/cut/853_tedxsk_male_5734.wav,30540,predstavovalo 
/data/TEDxSK/cut/853_tedxsk_male_5735.wav,62668,neobmedzené zdroje 
/data/TEDxSK/cut/853_tedxsk_male_5736.wav,48300,keď sa posunieme trošku ďalej 
/data/TEDxSK/cut/853_tedxsk_male_5737.wav,30028,tak 
/data/TEDxSK/cut/853_tedxsk_male_5738.wav,58380,v podstate neexistuje 
/data/TEDxSK/cut/853_tedxsk_male_5739.wav,109164,a zaujímavé na tomto kmeni je že oni už mali peniaze oni už mali menu
/data/TEDxSK/cut/853_tedxsk_male_5740.wav,93484,ale nie v takom zmysle ako ju poznáme my ale namiesto meny menu 
/data/TEDxSK/cut/853_tedxsk_male_5741.wav,59692,ako peniaze používali kravy
/data/TEDxSK/cut/853_tedxsk_male_5742.wav,176236,to znamená že kto mal viac kráv tak bol väčší šéf kto mal viac kráv mal viac manželiek kto mal viac kráv mal väčší byt
/data/TEDxSK/cut/853_tedxsk_male_5743.wav,37804,byt teda 
/data/TEDxSK/cut/853_tedxsk_male_5744.wav,18700,domček
/data/TEDxSK/cut/853_tedxsk_male_5745.wav,19308,a
/data/TEDxSK/cut/853_tedxsk_male_5746.wav,53324,no a tým že chovali tieto kravy 
/data/TEDxSK/cut/853_tedxsk_male_5747.wav,129580,no a dneska zrazu sa narodíme do takto taktoch šialene komplikovaného sveta
/data/TEDxSK/cut/853_tedxsk_male_5748.wav,34028,ja v podstate 
/data/TEDxSK/cut/853_tedxsk_male_5749.wav,137324,doteraz tomu svetu nerozumiem snažím sa tam necha nachádzať nejaké sú súvislosti 
/data/TEDxSK/cut/853_tedxsk_male_5750.wav,31820,a 
/data/TEDxSK/cut/853_tedxsk_male_5751.wav,23916,tie obchodné 
/data/TEDxSK/cut/853_tedxsk_male_5752.wav,124012,súvislosti globálne sú tak zložité a tak dynamické stále sa menia 
/data/TEDxSK/cut/853_tedxsk_male_5753.wav,113740,že ja keď som si kúpil čokoládu keď som sa narodil tak som ovplyvnil
/data/TEDxSK/cut/853_tedxsk_male_5754.wav,32076,dajme tomu 
/data/TEDxSK/cut/853_tedxsk_male_5755.wav,32876,miestnu ekonomiku
/data/TEDxSK/cut/853_tedxsk_male_5756.wav,90892,ale dneska keď si kúpim čokoládu tak ovplyvním 
/data/TEDxSK/cut/853_tedxsk_male_5757.wav,15340,čiže 
/data/TEDxSK/cut/853_tedxsk_male_5758.wav,40524,sú to súvislosti ktoré 
/data/TEDxSK/cut/853_tedxsk_male_5759.wav,35468,si nejakým spôsobom 
/data/TEDxSK/cut/853_tedxsk_male_5760.wav,32172,musíme uvedomovať
/data/TEDxSK/cut/853_tedxsk_male_5761.wav,20748,a 
/data/TEDxSK/cut/853_tedxsk_male_5762.wav,50828,každý z nás nakupuje
/data/TEDxSK/cut/853_tedxsk_male_5763.wav,48524,teda možno je tu nejaký 
/data/TEDxSK/cut/853_tedxsk_male_5764.wav,57932,nejaký človek ktorý sa rozhodol 
/data/TEDxSK/cut/853_tedxsk_male_5765.wav,88044,ale väčšina z nás nakupuje a už len tým že nakupujeme
/data/TEDxSK/cut/853_tedxsk_male_5766.wav,95308,tak v podstate akosi ovplyvňujeme tú globálnu dynamiku
/data/TEDxSK/cut/853_tedxsk_male_5767.wav,43244,globálne 
/data/TEDxSK/cut/853_tedxsk_male_5768.wav,122988,globálne zodpovední tak mali by sme byť aj globálne aktívni
/data/TEDxSK/cut/853_tedxsk_male_5769.wav,74252,mali by sme vyžadovať globálnu s 
/data/TEDxSK/cut/853_tedxsk_male_5770.wav,66892,globálnu spravodlivosť mali by sme sa o tieto 
/data/TEDxSK/cut/853_tedxsk_male_5771.wav,26476,témy zaujímať
/data/TEDxSK/cut/853_tedxsk_male_5772.wav,48364,je to takýto pekný vták 
/data/TEDxSK/cut/853_tedxsk_male_5773.wav,66508,zaujímavé na ňom je že vie krásne rozprávať
/data/TEDxSK/cut/853_tedxsk_male_5774.wav,21484,na tie 
/data/TEDxSK/cut/853_tedxsk_male_5775.wav,36492,ja som sa pred pol rokom 
/data/TEDxSK/cut/853_tedxsk_male_5776.wav,23212,zúčastnil 
/data/TEDxSK/cut/853_tedxsk_male_5777.wav,45068,záchranneho projektu 
/data/TEDxSK/cut/853_tedxsk_male_5778.wav,111148,a snažili sme sa tohto vtáka zachrániť zaujímavé na ňom je to 
/data/TEDxSK/cut/853_tedxsk_male_5779.wav,108460,že tých vtákov je na svete asi len posledných desať kusov
/data/TEDxSK/cut/853_tedxsk_male_5780.wav,85516,on sa nachádzal vo voľnej voľne prírode ale tým že ho lovili 
/data/TEDxSK/cut/853_tedxsk_male_5781.wav,143628,a cieľom toho projektu je tohto vtáka získať z toho zajatia dos 
/data/TEDxSK/cut/853_tedxsk_male_5782.wav,86540,previesť ho do karantény do rehabilitačného centra 
/data/TEDxSK/cut/853_tedxsk_male_5783.wav,35052,do pralesa
/data/TEDxSK/cut/853_tedxsk_male_5784.wav,29164,to je celkom 
/data/TEDxSK/cut/853_tedxsk_male_5785.wav,102156,pekný nápad držte palce nech sa podarí 
/data/TEDxSK/cut/853_tedxsk_male_5786.wav,55852,ale 
/data/TEDxSK/cut/853_tedxsk_male_5787.wav,34924,ale tým všetkým 
/data/TEDxSK/cut/853_tedxsk_male_5788.wav,25260,by som chcel 
/data/TEDxSK/cut/853_tedxsk_male_5789.wav,49900,povedať čo ešte s tým 
/data/TEDxSK/cut/853_tedxsk_male_5790.wav,36492,ďalej súvisí
/data/TEDxSK/cut/853_tedxsk_male_5791.wav,62604,možme sa nad tým trošku zamyslieť tým že 
/data/TEDxSK/cut/853_tedxsk_male_5792.wav,92812,toho vtáka zachraňujeme a chceme ho vypúšťať do nejakého lesa
/data/TEDxSK/cut/853_tedxsk_male_5793.wav,96460,tak ho nemôžme vypustiť len tak do nejakého lesa kde za tri roky bude
/data/TEDxSK/cut/853_tedxsk_male_5794.wav,31404,farma 
/data/TEDxSK/cut/853_tedxsk_male_5795.wav,69804,musíme trošku premýšľať kde ho vypustíme 
/data/TEDxSK/cut/853_tedxsk_male_5796.wav,147532,a potrebujeme les ktorý bude aspoň do istej miery chránený takže nám na tom území vznikne 
/data/TEDxSK/cut/853_tedxsk_male_5797.wav,31532,čiže t 
/data/TEDxSK/cut/853_tedxsk_male_5798.wav,134124,to územie bude monitorované či to bude robiť miestna komunita či to budeme robiť my či to bude robiť 
/data/TEDxSK/cut/853_tedxsk_male_5799.wav,52588,kolegovia z inej neziskovky 
/data/TEDxSK/cut/853_tedxsk_male_5800.wav,51180,ale monitoring je veľmi dôležitý
/data/TEDxSK/cut/853_tedxsk_male_5801.wav,93324,väčšina palmových plantáží ktoré som videl boli ilegálne
/data/TEDxSK/cut/853_tedxsk_male_5802.wav,29324,všetko to bolo 
/data/TEDxSK/cut/853_tedxsk_male_5803.wav,80044,spravené načierno nedodržovali sa predpisy 
/data/TEDxSK/cut/853_tedxsk_male_5804.wav,47884,ale akonáhle by v tom mieste bol 
/data/TEDxSK/cut/853_tedxsk_male_5805.wav,89772,no a teraz sa nám podarí zachrániť vtáčika vypustíme ho 
/data/TEDxSK/cut/853_tedxsk_male_5806.wav,151916,a môžme tam natiahnuť turistov môžme v tom trošku rozbehnúť ekoturizmus v tej oblasti 
/data/TEDxSK/cut/853_tedxsk_male_5807.wav,36172,miestnu komunitu 
/data/TEDxSK/cut/853_tedxsk_male_5808.wav,20460,a 
/data/TEDxSK/cut/853_tedxsk_male_5809.wav,55532,prírodu v okolí 
/data/TEDxSK/cut/853_tedxsk_male_5810.wav,26764,do 
/data/TEDxSK/cut/853_tedxsk_male_5811.wav,26284,v podstate 
/data/TEDxSK/cut/853_tedxsk_male_5812.wav,129324,a ešte ďalšia veľmi dôležitá vec je s ktorou som sa stretol vo všetkých projektoch ktoré sú 
/data/TEDxSK/cut/853_tedxsk_male_5813.wav,51340,ktoré súvisia s ochranou prírody 
/data/TEDxSK/cut/853_tedxsk_male_5814.wav,52300,záchrany ohrozených druhov 
/data/TEDxSK/cut/853_tedxsk_male_5815.wav,63852,je práca s miestnou komunitou
/data/TEDxSK/cut/853_tedxsk_male_5816.wav,89100,vždycky musíme spolupracovať s miestnou komunitou 
/data/TEDxSK/cut/853_tedxsk_male_5817.wav,73708,to znamená musíme ich vzdelávať musíme 
/data/TEDxSK/cut/853_tedxsk_male_5818.wav,104140,musíme trošku naučiť premýšľať o tom 
/data/TEDxSK/cut/853_tedxsk_male_5819.wav,73324,a my tam prídeme o môžme ich to naučiť 
/data/TEDxSK/cut/853_tedxsk_male_5820.wav,33036,a snažíme sa 
/data/TEDxSK/cut/853_tedxsk_male_5821.wav,105644,ponúkať ilegálnym pytliakom chov králikov
/data/TEDxSK/cut/853_tedxsk_male_5822.wav,113324,my im poskytneme ten chrov chov králikov a oni nám sľubia že nepôjdu 
/data/TEDxSK/cut/853_tedxsk_male_5823.wav,103404,do lesa a nebudú záha zabíjať chránené opičky 
/data/TEDxSK/cut/853_tedxsk_male_5824.wav,41004,je to krásny pocit
/data/TEDxSK/cut/853_tedxsk_male_5825.wav,138220,povedať si že vlastne aj mojou snahou tu nejaký život bude ešte niekoľko rokov existovať
/data/TEDxSK/cut/853_tedxsk_male_5826.wav,121324,no a teraz si predstavte že tieto projekty rozmiestnime po celom svete väčšinou 
/data/TEDxSK/cut/853_tedxsk_male_5827.wav,141612,ten projekt musí mať nejaké nosné zviera musí mať nejakého maskota hovorí sa tomu vlajkový druh
/data/TEDxSK/cut/853_tedxsk_male_5828.wav,46796,často sú to
/data/TEDxSK/cut/853_tedxsk_male_5829.wav,142124,tým že zachránime mravca na danom území tak zachránime aj opičku ktorá tam žije 
/data/TEDxSK/cut/853_tedxsk_male_5830.wav,78316,ale dôležité je si vybrať takéto vlajkové druhy
/data/TEDxSK/cut/853_tedxsk_male_5831.wav,144780,a predstavte si ten moment kedy nám vznikne takáto sieť záchranných projektov po celom svete
/data/TEDxSK/cut/853_tedxsk_male_5832.wav,144044,do každej z tých bodiek budú tiecť peniaze do každá z tých bodiek bude monitorovaná 
/data/TEDxSK/cut/853_tedxsk_male_5833.wav,75564,v každej z tej bodiek bude 
/data/TEDxSK/cut/853_tedxsk_male_5834.wav,56652,prebiehať nejaká ochrana prírody
/data/TEDxSK/cut/853_tedxsk_male_5835.wav,108876,a ja si myslím že v tomto momente toto jedno z riešení ako predísť 
/data/TEDxSK/cut/853_tedxsk_male_5836.wav,153356,tej situácii devastácie prírodyprírodu akú dnes vidíme tým že to budeme takto globálne monitorovať
/data/TEDxSK/cut/853_tedxsk_male_5837.wav,24076,samozrejme 
/data/TEDxSK/cut/853_tedxsk_male_5838.wav,149324,že tie problémy tu máme takisto ale ak prispejeme do ktorejkoľvek časti tejto siete 
/data/TEDxSK/cut/853_tedxsk_male_5839.wav,107820,tak to prinesie určite nejaký úžitok 
/data/TEDxSK/cut/853_tedxsk_male_5840.wav,24684,ja som 
/data/TEDxSK/cut/853_tedxsk_male_5841.wav,31660,rozprával 
/data/TEDxSK/cut/853_tedxsk_male_5842.wav,19564,že 
/data/TEDxSK/cut/853_tedxsk_male_5843.wav,31148,nie 
/data/TEDxSK/cut/853_tedxsk_male_5844.wav,31500,predstavte si včely
/data/TEDxSK/cut/853_tedxsk_male_5845.wav,85900,presne tak sme to my sme to my všetci 
/data/TEDxSK/cut/853_tedxsk_male_5846.wav,66700,ale všetok život
/data/TEDxSK/cut/853_tedxsk_male_5847.wav,146124,každé zviera každý strom každý človek o ktorom sme som kedy počuli je z tejto bodky
/data/TEDxSK/cut/853_tedxsk_male_5848.wav,142764,z nejakej vedľajšej bodky a nepríde nám zachrániť planétu my sami si ju musíme zachrániť 
/data/TEDxSK/cut/853_tedxsk_male_5849.wav,61484,no a keď keď sa vlastne pozrieme na to ako jak
/data/TEDxSK/cut/853_tedxsk_male_5850.wav,165164,dnes žijeme v tom globálne prepojenom svete a aký jaký je ten svet maličký z istého pohľadu 
/data/TEDxSK/cut/853_tedxsk_male_5851.wav,124652,tak prečo by sme mali chrániť len istý výsek toho sveta poďme zachrániť celú tú planétu
/data/TEDxSK/cut/853_tedxsk_male_5852.wav,45036,počítali ste niekto sekundy 
/data/TEDxSK/cut/853_tedxsk_male_5853.wav,59340,dúfam že som sa zmestil teda 
/data/TEDxSK/cut/853_tedxsk_male_5854.wav,51180,ale 
/data/TEDxSK/cut/853_tedxsk_male_5855.wav,103084,čo už nie je úplne zanedbateľné množstvo v tom globálnom merítku
/data/TEDxSK/cut/853_tedxsk_male_5856.wav,58988,tak mu odpoviem že ja sa cítim byť zodpovedný
/data/TEDxSK/cut/853_tedxsk_male_5857.wav,66156,a ťaží ma to bremeno 
/data/TEDxSK/cut/853_tedxsk_male_5858.wav,243628,tak chcem sa ho nejak zbaviť tak práve preto rád sa zúčastňujem záchranných programov a snažím sa tento problém aspoň aj svojou časťou trošku riešiť
/data/TEDxSK/cut/853_tedxsk_male_5859.wav,20012,majte sa
/data/TEDxSK/cut/855_tedxsk_male_5860.wav,26348,takže ahojte
/data/TEDxSK/cut/855_tedxsk_male_5861.wav,41676,musím povedať že za 
/data/TEDxSK/cut/855_tedxsk_male_5862.wav,70060,uplynulé roky som chodil okolo 
/data/TEDxSK/cut/855_tedxsk_male_5863.wav,23884,dneska 
/data/TEDxSK/cut/855_tedxsk_male_5864.wav,50604,a 
/data/TEDxSK/cut/855_tedxsk_male_5865.wav,65324,je to 
/data/TEDxSK/cut/855_tedxsk_male_5866.wav,50860,naše produkty 
/data/TEDxSK/cut/855_tedxsk_male_5867.wav,108460,a za tú dobu sme vytvorili viac ako dvadsať titulov 
/data/TEDxSK/cut/855_tedxsk_male_5868.wav,85036,a to čo tu vidíte sú ukážky 
/data/TEDxSK/cut/855_tedxsk_male_5869.wav,42924,z niektorých našich hier
/data/TEDxSK/cut/855_tedxsk_male_5870.wav,48556,a 
/data/TEDxSK/cut/855_tedxsk_male_5871.wav,127884,zatnú päste a povedia si no tak to sú tí ktorí nám kazia mládež 
/data/TEDxSK/cut/855_tedxsk_male_5872.wav,64460,a sú vinní za 
/data/TEDxSK/cut/855_tedxsk_male_5873.wav,112364,naše deti vyrastajú a čo z čo z nich bude 
/data/TEDxSK/cut/855_tedxsk_male_5874.wav,73644,ale je tu aj druhá stránka veci 
/data/TEDxSK/cut/855_tedxsk_male_5875.wav,154956,a je ťažko od nich očakávať že by u utratili niekoľko desiatok eur za počítačovú hru 
/data/TEDxSK/cut/855_tedxsk_male_5876.wav,56684,na druhú stranu ale rodičia 
/data/TEDxSK/cut/855_tedxsk_male_5877.wav,143148,ovládačov na malé deti je posadiť ich pred televízor a zapnúť im nejakú rozprávku 
/data/TEDxSK/cut/855_tedxsk_male_5878.wav,20492,alebo 
/data/TEDxSK/cut/855_tedxsk_male_5879.wav,30764,ale 
